Video,Label,Confidence,Timestamp(ms)
Transcodes/IMG_0616.mp4,Plant,57.49671936035156,4500
Transcodes/IMG_0616.mp4,Play Area,59.455909729003906,4500
Transcodes/IMG_0616.mp4,Playing Baseball,54.39727783203125,4500
Transcodes/IMG_0616.mp4,Playing Basketball,53.93177032470703,4500
Transcodes/IMG_0616.mp4,Racket,51.85666275024414,4500
Transcodes/IMG_0616.mp4,Running,50.990753173828125,4500
Transcodes/IMG_0616.mp4,Shoe,54.781578063964844,4500
Transcodes/IMG_0616.mp4,Sitting,59.93572235107422,4500
Transcodes/IMG_0616.mp4,Sneaker,51.228580474853516,4500
Transcodes/IMG_0616.mp4,Solo Performance,53.791473388671875,4500
Transcodes/IMG_0616.mp4,Sport,56.519752502441406,4500
Transcodes/IMG_0616.mp4,Wheel,54.1940803527832,4500
Transcodes/IMG_0616.mp4,Animal,51.75947952270508,5000
Transcodes/IMG_0616.mp4,Basketball,52.256324768066406,5000
Transcodes/IMG_0616.mp4,Child,99.27547454833984,5000
Transcodes/IMG_0616.mp4,City,50.57424545288086,5000
Transcodes/IMG_0616.mp4,Clothing,77.52404022216797,5000
Transcodes/IMG_0616.mp4,Dancing,53.39232635498047,5000
Transcodes/IMG_0616.mp4,Face,55.584632873535156,5000
Transcodes/IMG_0616.mp4,Fallen Person,54.01858139038086,5000
Transcodes/IMG_0616.mp4,Female,99.27547454833984,5000
Transcodes/IMG_0616.mp4,Footwear,77.52404022216797,5000
Transcodes/IMG_0616.mp4,Girl,99.27547454833984,5000
Transcodes/IMG_0616.mp4,Grass,80.25365447998047,5000
Transcodes/IMG_0616.mp4,Happy,50.53192138671875,5000
Transcodes/IMG_0616.mp4,Head,55.641483306884766,5000
Transcodes/IMG_0616.mp4,Jumping,53.906620025634766,5000
Transcodes/IMG_0616.mp4,Leisure Activities,53.39232635498047,5000
Transcodes/IMG_0616.mp4,Nature,80.25365447998047,5000
Transcodes/IMG_0616.mp4,Outdoor Play Area,80.02192687988281,5000
Transcodes/IMG_0616.mp4,Outdoors,82.32362365722656,5000
Transcodes/IMG_0616.mp4,Pants,50.862361907958984,5000
Transcodes/IMG_0616.mp4,Park,80.25365447998047,5000
Transcodes/IMG_0616.mp4,Performer,53.22709274291992,5000
Transcodes/IMG_0616.mp4,Person,99.27547454833984,5000
Transcodes/IMG_0616.mp4,Plant,80.25365447998047,5000
Transcodes/IMG_0616.mp4,Play Area,80.02192687988281,5000
Transcodes/IMG_0616.mp4,Playing Basketball,52.256324768066406,5000
Transcodes/IMG_0616.mp4,Road,50.398109436035156,5000
Transcodes/IMG_0616.mp4,Running,50.5420036315918,5000
Transcodes/IMG_0616.mp4,Shoe,77.52404022216797,5000
Transcodes/IMG_0616.mp4,Sitting,61.01633834838867,5000
Transcodes/IMG_0616.mp4,Sneaker,53.415348052978516,5000
Transcodes/IMG_0616.mp4,Solo Performance,53.22709274291992,5000
Transcodes/IMG_0616.mp4,Sport,52.51112747192383,5000
Transcodes/IMG_0616.mp4,Street,50.398109436035156,5000
Transcodes/IMG_0616.mp4,Tree,50.94765090942383,5000
Transcodes/IMG_0616.mp4,Urban,50.398109436035156,5000
