Video,Timestamp(ms),MatchedName,Confidence
Transcodes/IMG_4119.mp4,17499,Jojo,100.0
Transcodes/IMG_4119.mp4,17499,Millie,100.0
Transcodes/IMG_4119.mp4,17999,Jojo,100.0
Transcodes/IMG_4119.mp4,17999,Millie,100.0
Transcodes/IMG_4119.mp4,18499,Jojo,100.0
Transcodes/IMG_4119.mp4,18499,Millie,100.0
Transcodes/IMG_4119.mp4,18999,Jojo,100.0
Transcodes/IMG_4119.mp4,19499,Jojo,100.0
Transcodes/IMG_4119.mp4,20000,Jojo,100.0
Transcodes/IMG_4119.mp4,20000,Millie,100.0
Transcodes/IMG_4119.mp4,20500,Jojo,100.0
Transcodes/IMG_4119.mp4,20500,Millie,100.0
Transcodes/IMG_4119.mp4,21000,Jojo,100.0
Transcodes/IMG_4119.mp4,21000,Millie,100.0
Transcodes/IMG_4119.mp4,21500,Jojo,100.0
Transcodes/IMG_4119.mp4,21500,Millie,100.0
Transcodes/IMG_4119.mp4,22000,Jojo,100.0
Transcodes/IMG_4119.mp4,22000,Millie,100.0
Transcodes/IMG_4119.mp4,22500,Jojo,100.0
Transcodes/IMG_4119.mp4,22500,Millie,100.0
Transcodes/IMG_4119.mp4,23000,Jojo,100.0
Transcodes/IMG_4119.mp4,23000,Millie,100.0
Transcodes/IMG_4119.mp4,23500,Jojo,100.0
Transcodes/IMG_4119.mp4,24000,Jojo,100.0
Transcodes/IMG_4119.mp4,24000,Millie,100.0
Transcodes/IMG_4119.mp4,24500,Jojo,100.0
Transcodes/IMG_4119.mp4,24500,Millie,100.0
Transcodes/IMG_4119.mp4,25000,Jojo,100.0
Transcodes/IMG_4119.mp4,25000,Millie,100.0
Transcodes/IMG_4119.mp4,25500,Jojo,100.0
Transcodes/IMG_4119.mp4,25500,Millie,100.0
Transcodes/IMG_4119.mp4,26000,Jojo,100.0
Transcodes/IMG_4119.mp4,26000,Millie,100.0
Transcodes/IMG_4119.mp4,26500,Jojo,100.0
Transcodes/IMG_4119.mp4,26500,Millie,100.0
Transcodes/IMG_4119.mp4,27000,Jojo,100.0
Transcodes/IMG_4119.mp4,27000,Millie,100.0
Transcodes/IMG_4119.mp4,27500,Jojo,100.0
Transcodes/IMG_4119.mp4,27500,Millie,100.0
Transcodes/IMG_4119.mp4,28000,Jojo,100.0
Transcodes/IMG_4119.mp4,28000,Millie,100.0
Transcodes/IMG_4119.mp4,28500,Jojo,100.0
Transcodes/IMG_4119.mp4,28500,Millie,100.0
Transcodes/IMG_4119.mp4,29000,Jojo,100.0
Transcodes/IMG_4119.mp4,29000,Millie,100.0
Transcodes/IMG_4119.mp4,29500,Jojo,100.0
Transcodes/IMG_4119.mp4,29500,Millie,100.0
Transcodes/IMG_4119.mp4,30000,Jojo,100.0
Transcodes/IMG_4119.mp4,30000,Millie,100.0
Transcodes/IMG_4119.mp4,30500,Jojo,100.0
Transcodes/IMG_4119.mp4,30500,Millie,100.0
Transcodes/IMG_4119.mp4,31000,Jojo,100.0
Transcodes/IMG_4119.mp4,31000,Millie,100.0
Transcodes/IMG_4119.mp4,31500,Jojo,100.0
Transcodes/IMG_4119.mp4,31500,Millie,100.0
Transcodes/IMG_4119.mp4,32000,Jojo,100.0
Transcodes/IMG_4119.mp4,32000,Millie,100.0
Transcodes/IMG_4119.mp4,32500,Jojo,100.0
Transcodes/IMG_4119.mp4,32500,Millie,100.0
Transcodes/IMG_4119.mp4,33000,Jojo,100.0
Transcodes/IMG_4119.mp4,33000,Millie,100.0
Transcodes/IMG_4119.mp4,41999,Jojo,100.0
Transcodes/IMG_4119.mp4,41999,Millie,100.0
Transcodes/IMG_4119.mp4,42499,Jojo,100.0
Transcodes/IMG_4119.mp4,43999,Jojo,100.0
Transcodes/IMG_4119.mp4,43999,Millie,100.0
Transcodes/IMG_4119.mp4,44499,Jojo,100.0
Transcodes/IMG_4119.mp4,44499,Millie,100.0
Transcodes/IMG_4119.mp4,44999,Jojo,100.0
Transcodes/IMG_5087.mp4,0,Millie,100.0
Transcodes/IMG_5087.mp4,0,Jojo,100.0
Transcodes/IMG_5087.mp4,499,Millie,100.0
Transcodes/IMG_5087.mp4,499,Jojo,100.0
Transcodes/IMG_5087.mp4,1000,Millie,100.0
Transcodes/IMG_5087.mp4,1000,Jojo,100.0
Transcodes/IMG_5087.mp4,1499,Millie,100.0
Transcodes/IMG_5087.mp4,1499,Jojo,100.0
Transcodes/IMG_5087.mp4,1999,Millie,100.0
Transcodes/IMG_5087.mp4,1999,Jojo,100.0
Transcodes/IMG_5087.mp4,2500,Millie,100.0
Transcodes/IMG_5087.mp4,2500,Jojo,100.0
Transcodes/IMG_5087.mp4,4999,Jojo,100.0
Transcodes/IMG_5087.mp4,4999,Millie,100.0
Transcodes/IMG_5087.mp4,5499,Millie,100.0
Transcodes/IMG_5087.mp4,5499,Jojo,100.0
Transcodes/IMG_5087.mp4,5999,Millie,100.0
Transcodes/IMG_5087.mp4,5999,Jojo,100.0
Transcodes/IMG_5087.mp4,6499,Millie,100.0
Transcodes/IMG_5087.mp4,6499,Jojo,100.0
Transcodes/IMG_5087.mp4,6999,Millie,100.0
Transcodes/IMG_5087.mp4,6999,Jojo,100.0
Transcodes/IMG_5087.mp4,7499,Millie,100.0
Transcodes/IMG_5087.mp4,7499,Jojo,100.0
Transcodes/IMG_5087.mp4,7999,Millie,100.0
Transcodes/IMG_5087.mp4,7999,Jojo,100.0
Transcodes/IMG_5087.mp4,8499,Millie,100.0
Transcodes/IMG_5087.mp4,8499,Jojo,100.0
Transcodes/IMG_5087.mp4,8999,Millie,100.0
Transcodes/IMG_5087.mp4,8999,Jojo,100.0
Transcodes/IMG_5087.mp4,9499,Millie,100.0
Transcodes/IMG_5087.mp4,9499,Jojo,100.0
Transcodes/IMG_5087.mp4,10000,Millie,100.0
Transcodes/IMG_5087.mp4,10000,Jojo,100.0
Transcodes/IMG_5087.mp4,10500,Millie,100.0
Transcodes/IMG_5087.mp4,10500,Jojo,100.0
Transcodes/IMG_5087.mp4,11000,Millie,100.0
Transcodes/IMG_5087.mp4,11000,Jojo,100.0
Transcodes/IMG_5087.mp4,11500,Millie,100.0
Transcodes/IMG_5087.mp4,11500,Jojo,100.0
Transcodes/IMG_5087.mp4,12000,Millie,100.0
Transcodes/IMG_5087.mp4,12000,Jojo,100.0
Transcodes/IMG_7089.mp4,0,Kari,100.0
Transcodes/IMG_7089.mp4,0,Millie,100.0
Transcodes/IMG_7089.mp4,0,Jojo,100.0
Transcodes/IMG_7089.mp4,499,Kari,100.0
Transcodes/IMG_7089.mp4,499,Millie,100.0
Transcodes/IMG_7089.mp4,499,Jojo,100.0
Transcodes/IMG_7089.mp4,1000,Kari,100.0
Transcodes/IMG_7089.mp4,1000,Millie,100.0
Transcodes/IMG_7089.mp4,1499,Kari,100.0
Transcodes/IMG_7089.mp4,1999,Kari,100.0
Transcodes/IMG_7089.mp4,2500,Kari,100.0
Transcodes/IMG_7089.mp4,3000,Kari,100.0
Transcodes/IMG_7089.mp4,3500,Kari,100.0
Transcodes/IMG_7089.mp4,4000,Kari,100.0
Transcodes/IMG_7089.mp4,4500,Kari,100.0
Transcodes/IMG_7089.mp4,4999,Kari,100.0
Transcodes/IMG_7089.mp4,5499,Kari,100.0
Transcodes/IMG_7089.mp4,5999,Kari,100.0
Transcodes/IMG_7089.mp4,6499,Kari,100.0
Transcodes/IMG_7089.mp4,6999,Kari,100.0
Transcodes/IMG_7089.mp4,7499,Kari,100.0
Transcodes/IMG_7089.mp4,7999,Kari,100.0
Transcodes/IMG_7089.mp4,8499,Kari,100.0
Transcodes/IMG_7089.mp4,8999,Kari,100.0
Transcodes/IMG_7089.mp4,9499,Kari,100.0
Transcodes/IMG_7089.mp4,10000,Kari,100.0
Transcodes/IMG_7241.mp4,2999,Jojo,100.0
Transcodes/IMG_7241.mp4,2999,Millie,100.0
Transcodes/IMG_7241.mp4,3499,Millie,100.0
Transcodes/IMG_7241.mp4,3499,Jojo,100.0
Transcodes/IMG_7241.mp4,3999,Jojo,100.0
Transcodes/IMG_7241.mp4,3999,Millie,100.0
Transcodes/IMG_7241.mp4,4499,Jojo,100.0
Transcodes/IMG_7241.mp4,4499,Millie,100.0
Transcodes/IMG_7241.mp4,5000,Jojo,100.0
Transcodes/IMG_7241.mp4,5000,Millie,100.0
Transcodes/IMG_7241.mp4,5500,Jojo,100.0
Transcodes/IMG_7241.mp4,5500,Millie,100.0
Transcodes/IMG_7241.mp4,6000,Jojo,100.0
Transcodes/IMG_7241.mp4,6000,Millie,100.0
Transcodes/IMG_7241.mp4,6500,Jojo,100.0
Transcodes/IMG_7241.mp4,6500,Millie,100.0
Transcodes/IMG_7241.mp4,7000,Jojo,100.0
Transcodes/IMG_7241.mp4,7000,Millie,100.0
Transcodes/IMG_7241.mp4,8000,Jojo,100.0
Transcodes/IMG_7241.mp4,8000,Millie,100.0
Transcodes/IMG_7241.mp4,8500,Jojo,100.0
Transcodes/IMG_7241.mp4,8500,Millie,100.0
Transcodes/IMG_7241.mp4,11999,Jojo,100.0
Transcodes/IMG_7241.mp4,11999,Millie,100.0
Transcodes/IMG_7241.mp4,12999,Jojo,100.0
Transcodes/IMG_7241.mp4,12999,Millie,100.0
Transcodes/IMG_7241.mp4,13999,Jojo,100.0
Transcodes/IMG_7241.mp4,14499,Millie,100.0
Transcodes/IMG_7241.mp4,14499,Jojo,100.0
Transcodes/IMG_7241.mp4,14999,Jojo,100.0
Transcodes/IMG_7241.mp4,14999,Millie,100.0
Transcodes/IMG_7241.mp4,15499,Millie,100.0
Transcodes/IMG_7241.mp4,15499,Jojo,100.0
Transcodes/IMG_7241.mp4,15999,Millie,100.0
Transcodes/IMG_7241.mp4,15999,Jojo,100.0
Transcodes/IMG_7241.mp4,16499,Millie,100.0
Transcodes/IMG_7241.mp4,16499,Jojo,100.0
Transcodes/IMG_7241.mp4,16999,Millie,100.0
Transcodes/IMG_7241.mp4,16999,Jojo,100.0
Transcodes/IMG_7241.mp4,17499,Millie,100.0
Transcodes/IMG_7241.mp4,17499,Jojo,100.0
Transcodes/IMG_7241.mp4,17999,Millie,100.0
Transcodes/IMG_7241.mp4,17999,Jojo,100.0
Transcodes/IMG_7241.mp4,18499,Millie,100.0
Transcodes/IMG_7241.mp4,18499,Jojo,100.0
Transcodes/IMG_7241.mp4,18999,Millie,100.0
Transcodes/IMG_7241.mp4,18999,Jojo,100.0
Transcodes/IMG_7241.mp4,20000,Millie,100.0
Transcodes/IMG_7241.mp4,20000,Jojo,100.0
Transcodes/IMG_7241.mp4,20500,Millie,100.0
Transcodes/IMG_7241.mp4,20500,Jojo,100.0
Transcodes/IMG_7241.mp4,21000,Millie,100.0
Transcodes/IMG_7241.mp4,21000,Jojo,100.0
Transcodes/IMG_7241.mp4,22500,Millie,100.0
Transcodes/IMG_7241.mp4,22500,Jojo,100.0
Transcodes/IMG_7241.mp4,23000,Millie,100.0
Transcodes/IMG_7241.mp4,23000,Jojo,100.0
Transcodes/IMG_7241.mp4,23500,Millie,100.0
Transcodes/IMG_7241.mp4,23500,Jojo,100.0
Transcodes/IMG_7241.mp4,24000,Millie,100.0
Transcodes/IMG_7241.mp4,24000,Jojo,100.0
Transcodes/IMG_7241.mp4,24500,Millie,100.0
Transcodes/IMG_7241.mp4,24500,Jojo,100.0
Transcodes/IMG_7241.mp4,25000,Millie,100.0
Transcodes/IMG_7241.mp4,45499,Millie,100.0
Transcodes/IMG_7241.mp4,45499,Jojo,100.0
Transcodes/IMG_7241.mp4,45999,Millie,100.0
Transcodes/IMG_7241.mp4,45999,Jojo,100.0
Transcodes/IMG_7241.mp4,46499,Millie,100.0
Transcodes/IMG_7241.mp4,46999,Millie,100.0
Transcodes/IMG_7241.mp4,46999,Jojo,100.0
Transcodes/IMG_7241.mp4,47499,Jojo,100.0
Transcodes/IMG_7241.mp4,50999,Jojo,100.0
Transcodes/IMG_7241.mp4,51499,Millie,100.0
Transcodes/IMG_7241.mp4,51999,Jojo,100.0
Transcodes/IMG_7241.mp4,52499,Jojo,100.0
Transcodes/IMG_7241.mp4,52499,Millie,100.0
Transcodes/IMG_7241.mp4,52999,Millie,100.0
Transcodes/IMG_7241.mp4,53499,Millie,100.0
Transcodes/IMG_7241.mp4,57499,Jojo,100.0
Transcodes/IMG_7241.mp4,57999,Jojo,100.0
Transcodes/IMG_7241.mp4,57999,Millie,100.0
Transcodes/IMG_7241.mp4,58499,Jojo,100.0
Transcodes/IMG_7241.mp4,58499,Millie,100.0
Transcodes/IMG_7241.mp4,58999,Jojo,100.0
Transcodes/IMG_7241.mp4,58999,Millie,100.0
Transcodes/IMG_7241.mp4,59499,Jojo,100.0
Transcodes/IMG_7241.mp4,59499,Millie,100.0
Transcodes/IMG_7241.mp4,60999,Jojo,100.0
Transcodes/IMG_7241.mp4,60999,Millie,100.0
Transcodes/IMG_7241.mp4,61499,Jojo,100.0
Transcodes/IMG_7241.mp4,61499,Millie,100.0
Transcodes/IMG_7241.mp4,61999,Jojo,100.0
Transcodes/IMG_7241.mp4,61999,Millie,100.0
Transcodes/IMG_7241.mp4,62499,Millie,100.0
Transcodes/IMG_7241.mp4,62499,Jojo,100.0
Transcodes/IMG_7241.mp4,62999,Jojo,100.0
Transcodes/IMG_7241.mp4,63499,Millie,100.0
Transcodes/IMG_7241.mp4,63499,Jojo,100.0
Transcodes/IMG_7241.mp4,63999,Millie,100.0
Transcodes/IMG_7241.mp4,63999,Jojo,100.0
Transcodes/IMG_9610.mp4,15999,Millie,100.0
Transcodes/IMG_9610.mp4,16499,Millie,100.0
Transcodes/IMG_9610.mp4,16999,Millie,100.0
Transcodes/IMG_9610.mp4,22000,Jojo,100.0
Transcodes/IMG_9610.mp4,22500,Jojo,100.0
Transcodes/IMG_9610.mp4,23000,Jojo,100.0
Transcodes/IMG_9610.mp4,23500,Millie,100.0
Transcodes/IMG_9610.mp4,23500,Jojo,100.0
Transcodes/IMG_9610.mp4,24000,Jojo,100.0
Transcodes/IMG_9610.mp4,24500,Jojo,100.0
Transcodes/IMG_9610.mp4,24500,Millie,100.0
Transcodes/IMG_9610.mp4,25000,Jojo,100.0
Transcodes/IMG_9610.mp4,25000,Millie,100.0
Transcodes/IMG_9610.mp4,25500,Jojo,100.0
Transcodes/IMG_9610.mp4,25500,Millie,100.0
Transcodes/IMG_9610.mp4,26000,Jojo,100.0
Transcodes/IMG_9610.mp4,26500,Jojo,100.0
Transcodes/IMG_9610.mp4,29500,Jojo,100.0
Transcodes/IMG_9610.mp4,29500,Millie,100.0
